,Consumed energy [Wh]
19076,5085.744
19077,4619.4546
19078,4354.107
19079,4319.2295
19080,13624.167
19081,14421.491
19082,15802.039
19083,14391.948
19084,15328.829
19085,15638.885
19086,15265.277
19087,14754.204
19088,14728.214
19089,14240.547
19090,14986.334
19091,15123.959
19092,3936.472
19093,5325.7886
19094,5054.4907
19095,5994.737
19096,6126.2173
19097,7373.4775
19098,5283.894
19099,4801.3013
19100,5091.3115
19101,4361.7534
19102,4728.162
19103,4780.221
19104,13529.717
19105,14535.766
19106,16283.409
19107,13608.623
19108,15217.647
19109,16093.358
19110,15269.075
19111,15275.86
19112,16305.911
19113,13707.874
19114,15123.108
19115,15842.747
19116,5050.599
19117,5799.142
19118,6561.037
19119,5868.0854
19120,7135.797
19121,8108.4634
19122,6053.513
19123,5476.156
19124,6902.885
19125,5044.3154
19126,5922.749
19127,6192.3203
19128,15104.656
19129,14942.193
19130,15993.062
19131,15493.007
19132,16442.348
19133,16238.334
19134,16523.83
19135,15636.467
19136,16100.058
19137,15334.069
19138,15318.53
19139,16088.964
19140,6140.0054
19141,7335.82
19142,6382.994
19143,6895.034
19144,7956.156
19145,8892.2295
19146,7608.657
19147,7147.333
19148,7243.247
19149,6576.3276
19150,5832.457
19151,6246.5684
19152,12920.41
19153,13160.888
19154,13318.144
19155,13778.848
19156,14495.731
19157,13011.388
19158,13759.535
19159,12487.216
19160,11238.726
19161,13945.959
19162,12323.824
19163,12466.873
19164,2813.8933
19165,3855.8906
19166,3247.8433
19167,3598.854
19168,4623.3247
19169,4985.745
19170,3273.2869
19171,3125.4597
19172,3552.6907
19173,3281.2512
19174,2816.0881
19175,2856.6035
19176,14727.91
19177,14569.325
19178,15155.765
19179,15041.127
19180,16382.117
19181,15549.213
19182,15521.63
19183,15424.609
19184,14667.738
19185,15382.717
19186,13818.755
19187,14110.711
19188,5448.0327
19189,5849.3726
19190,5646.918
19191,5662.588
19192,7776.778
19193,6669.806
19194,5412.105
19195,5616.8496
19196,5034.495
19197,5756.056
19198,4603.551
19199,4092.3354
19200,12153.978
19201,13487.166
19202,14216.796
19203,13578.835
19204,14343.472
19205,14421.412
19206,13330.728
19207,13906.238
19208,12218.409
19209,13386.598
19210,12444.209
19211,12014.685
19212,2655.1306
19213,3701.178
19214,3375.0557
19215,3361.6606
19216,4764.7515
19217,4985.558
19218,2842.2012
19219,3191.907
19220,3021.0613
19221,3283.1494
19222,2690.9458
19223,2217.198
19224,13198.084
19225,14833.104
19226,14811.145
19227,14118.299
19228,14974.035
19229,14724.956
19230,14960.143
19231,14948.726
19232,13588.054
19233,14130.021
19234,13357.102
19235,13703.93
19236,3724.9497
19237,5693.408
19238,5662.6523
19239,4598.779
19240,6325.887
19241,7065.811
19242,4521.387
19243,5232.3496
19244,5840.745
19245,3963.49
19246,4501.224
19247,4228.6255
19248,13564.376
19249,14480.935
19250,14821.598
19251,14890.093
19252,14992.355
19253,15791.424
19254,15405.578
19255,14840.002
19256,13763.274
19257,14880.418
19258,14298.536
19259,14169.849
19260,4073.793
19261,5840.1772
19262,5321.567
19263,5119.423
19264,6420.918
19265,6892.214
19266,5041.7256
19267,5258.6504
19268,5108.253
19269,4651.905
19270,4447.0083
19271,4278.629
19272,15204.422
19273,14435.836
19274,16965.62
19275,13963.824
19276,16073.608
19277,14870.207
19278,15902.49
19279,15504.445
19280,15162.819
19281,14389.432
19282,15521.745
19283,15828.521
19284,4728.8403
19285,5660.8813
19286,6220.5757
19287,5923.704
19288,7340.911
19289,7688.636
19290,5071.3477
19291,5130.9907
19292,6212.235
19293,5033.61
19294,5442.342
19295,4977.4497
19296,13572.363
19297,14334.544
19298,14253.125
19299,15004.842
19300,15240.17
19301,15204.74
19302,15140.191
19303,14875.524
19304,12927.202
19305,14776.698
19306,13243.91
19307,13153.9795
19308,3446.415
19309,5491.0825
19310,4267.072
19311,4627.4277
19312,5877.732
19313,5949.336
19314,4267.7144
19315,4446.733
19316,3998.819
19317,4300.5713
19318,3604.4346
19319,3273.0059
19320,12003.198
19321,13495.895
19322,14191.04
19323,15140.572
19324,14032.196
19325,14937.243
19326,14543.183
19327,13573.297
19328,12745.946
19329,13226.961
19330,13268.05
19331,14148.306
19332,3035.2444
19333,3954.479
19334,4001.99
19335,4754.5864
19336,5132.3745
19337,6271.941
19338,3588.4797
19339,3553.0786
19340,4298.893
19341,3431.9888
19342,3698.2007
19343,3457.9072
19344,14394.825
19345,14884.609
19346,14747.3125
19347,15307.734
19348,15399.688
19349,15956.74
19350,16867.68
19351,15322.801
19352,15237.275
19353,15217.429
19354,14387.489
19355,15646.564
19356,5240.3364
19357,6543.8984
19358,5771.8184
19359,6682.0586
19360,7761.105
19361,8893.615
19362,6221.171
19363,5908.582
19364,7200.7993
19365,5947.037
19366,5502.55
19367,5531.459
19368,15557.65
19369,14150.229
19370,15469.076
19371,15342.465
19372,16119.955
19373,15545.744
19374,16611.133
19375,14995.421
19376,14741.824
19377,15605.565
19378,14845.311
19379,15618.204
19380,5181.367
19381,5426.0625
19382,5723.999
19383,6554.6743
19384,7562.4614
19385,7760.187
19386,5151.116
19387,5331.206
19388,5808.3115
19389,5454.775
19390,4934.1626
19391,4501.725
19392,13402.209
19393,13723.87
19394,14644.1
19395,15545.081
19396,14989.192
19397,16048.934
19398,14806.302
19399,14578.094
19400,13990.092
19401,14500.472
19402,13770.762
19403,14243.982
19404,3670.002
19405,4455.877
19406,4545.5435
19407,5462.5996
19408,5906.995
19409,6187.7593
19410,4172.6714
19411,3901.8162
19412,4099.4106
19413,4278.073
19414,3891.5557
19415,3700.865
19416,14292.574
19417,15354.519
19418,15420.765
19419,15542.579
19420,15199.203
19421,16880.74
19422,16939.389
19423,16727.686
19424,15960.61
19425,14626.986
19426,14810.013
19427,15509.708
19428,5883.6562
19429,6986.06
19430,6700.981
19431,6989.5884
19432,8057.5635
19433,8418.976
19434,6740.727
19435,6668.1226
19436,6510.3896
19437,6330.598
19438,6229.2837
19439,5687.8223
19440,12998.269
19441,14530.158
19442,14288.958
19443,13900.151
19444,14603.015
19445,14387.654
19446,14574.03
19447,14759.985
19448,12610.362
19449,14423.226
19450,12679.185
19451,12972.449
19452,3581.7673
19453,5129.4536
19454,4056.473
19455,4623.819
19456,5677.392
19457,6028.78
19458,4455.7324
19459,4404.7734
19460,3933.5405
19461,4461.7236
19462,3514.534
19463,3356.3567
19464,13247.55
19465,14482.872
19466,14351.559
19467,14090.265
19468,14696.624
19469,14597.812
19470,14769.949
19471,14656.63
19472,12750.413
19473,14610.761
19474,12809.486
19475,13403.981
19476,3289.1807
19477,4655.432
19478,4522.0186
19479,4896.9067
19480,5297.2573
19481,6034.074
19482,4026.5374
19483,4129.5195
19484,3733.892
19485,4021.038
19486,3849.1584
19487,3456.221
19488,14408.066
19489,14860.743
19490,16351.356
19491,14213.719
19492,15615.791
19493,15206.098
19494,16356.719
19495,15023.618
19496,15381.049
19497,14556.024
19498,15661.249
19499,16262.259
19500,4557.138
19501,6124.863
19502,6110.5586
19503,6193.318
19504,6797.425
19505,7575.4087
19506,5912.608
19507,5304.626
19508,5586.014
19509,5151.4976
19510,5406.709
19511,5314.3486
19512,14694.2
19513,14955.359
19514,16296.0205
19515,14652.659
19516,16051.052
19517,16032.5625
19518,15998.497
19519,15390.929
19520,15398.57
19521,15379.921
19522,15522.906
19523,15343.476
19524,4672.3994
19525,6070.402
19526,5856.6167
19527,6359.5625
19528,7352.7417
19529,7656.5776
19530,5496.129
19531,5105.473
19532,5576.5713
19533,5612.666
19534,5186.6655
19535,4910.9546
19536,14963.547
19537,14224.96
19538,15153.631
19539,15179.877
19540,16341.4375
19541,16906.518
19542,15770.171
19543,15639.016
19544,16473.766
19545,15098.791
19546,14751.901
19547,15522.793
19548,4694.1147
19549,6049.5957
19550,5564.6494
19551,5666.228
19552,7049.1606
19553,7442.505
19554,5260.5757
19555,5356.419
19556,5713.0933
19557,5198.9653
19558,4713.018
19559,4593.7056
19560,14771.217
19561,14663.3545
19562,14789.38
19563,15998.128
19564,15962.432
19565,16745.615
19566,16695.107
19567,15619.634
19568,15951.342
19569,15344.512
19570,14488.376
19571,15764.372
19572,5063.9834
19573,6961.2397
19574,6303.4897
19575,6951.669
19576,7236.5283
19577,8287.212
19578,6894.9375
19579,6308.1636
19580,6312.9487
19581,5607.342
19582,5826.8945
19583,5883.5
19584,14576.149
19585,14404.027
19586,15592.708
19587,14936.239
19588,15350.215
19589,14979.16
19590,15574.541
19591,15854.716
19592,13900.367
19593,14481.015
19594,14918.555
19595,14012.041
19596,4707.0693
19597,5787.0933
19598,4800.404
19599,6510.9814
19600,6796.959
19601,7511.3696
19602,5673.1406
19603,5626.8345
19604,5446.565
19605,5262.9595
19606,4536.168
19607,4803.7715
19608,14940.5205
19609,14121.881
19610,16072.612
19611,15809.716
19612,16230.963
19613,16342.237
19614,16018.082
19615,15550.425
19616,16079.799
19617,14698.034
19618,15227.669
19619,15940.171
19620,5020.568
19621,6230.599
19622,6067.3887
19623,6429.3096
19624,7285.3477
19625,8723.603
19626,6024.265
19627,5618.3687
19628,6999.172
19629,5555.613
19630,5653.302
19631,5737.031
19632,14874.864
19633,13958.575
19634,15716.215
19635,15981.668
19636,16092.488
19637,15603.569
19638,16061.242
19639,15684.553
19640,14109.788
19641,15093.147
19642,14415.709
19643,14367.02
19644,4259.0845
19645,6215.5107
19646,5818.2656
19647,6213.672
19648,6575.0713
19649,7787.7773
19650,5778.3496
19651,5666.337
19652,5616.199
19653,4915.003
19654,5194.0825
19655,4878.2153
19656,11764.176
19657,14075.325
19658,15294.858
19659,13745.284
19660,14289.8
19661,15562.259
19662,13885.456
19663,14899.312
19664,14467.354
19665,12419.638
19666,13230.956
19667,14013.79
19668,3122.0815
19669,4614.2593
19670,5415.06
19671,4662.38
19672,5333.649
19673,6481.6045
19674,4073.1038
19675,4438.0366
19676,4624.4707
19677,3293.7095
19678,4255.268
19679,3894.0618
19680,13824.687
19681,13962.097
19682,15450.407
19683,14498.473
19684,15867.025
19685,14663.682
19686,14521.126
19687,14115.484
19688,14206.052
19689,14001.084
19690,14053.555
19691,14253.331
19692,3084.5745
19693,4941.8223
19694,4321.5356
19695,4648.5396
19696,5058.5103
19697,5523.6133
19698,4289.164
19699,3614.9844
19700,3659.4426
19701,3799.2617
19702,3784.2483
19703,3842.1333
19704,13255.28
19705,13998.693
19706,15004.143
19707,15518.314
19708,15389.11
19709,15345.156
19710,14905.438
19711,14939.904
19712,13599.299
19713,14064.349
19714,13467.034
19715,13496.33
19716,2934.6995
19717,4979.6963
19718,4464.53
19719,4846.9414
19720,5150.8037
19721,5703.7773
19722,4087.9673
19723,3770.2197
19724,3694.722
19725,3703.1367
19726,3804.0469
19727,3569.5337
19728,15324.2
19729,13912.219
19730,15357.042
19731,16547.059
19732,15992.373
19733,15981.204
19734,16502.672
19735,15479.255
19736,14868.068
19737,15329.533
19738,14778.612
19739,15317.5625
19740,4945.995
19741,6243.3384
19742,6181.629
19743,6036.089
19744,7076.362
19745,7211.93
19746,6133.853
19747,5094.2207
19748,5976.9004
19749,5274.7515
19750,5680.057
19751,5966.3174
19752,12813.39
19753,13939.941
19754,14621.292
19755,13601.183
19756,14739.137
19757,14026.066
19758,13871.048
19759,13410.256
19760,12621.124
19761,13935.891
19762,13176.408
19763,12968.6
19764,3283.4
19765,3957.722
19766,3597.5942
19767,4144.8945
19768,5526.822
19769,5282.756
19770,3379.6128
19771,3250.0247
19772,3647.7454
19773,3869.4817
19774,3182.5386
19775,2914.8713
19776,12704.688
19777,14160.814
19778,14870.812
19779,13897.286
19780,14797.917
19781,14745.473
19782,13858.47
19783,14628.734
19784,13109.533
19785,13839.704
19786,13409.052
19787,12405.326
19788,3570.5894
19789,4591.722
19790,4570.0596
19791,5315.2764
19792,5828.2827
19793,6113.6167
19794,4351.8286
19795,4211.383
19796,4121.8594
19797,4062.8823
19798,4060.9739
19799,3582.415
19800,12204.054
19801,14085.024
19802,14536.212
19803,12038.673
19804,14075.575
19805,13953.147
19806,13355.497
19807,13405.774
19808,12986.675
19809,13146.194
19810,12587.002
19811,12826.1875
19812,3067.9
19813,4172.559
19814,4035.439
19815,3503.8145
19816,4926.725
19817,5133.1763
19818,3650.312
19819,3463.4817
19820,3942.9531
19821,3335.8345
19822,3387.4248
19823,3466.3325
19824,14159.48
19825,14575.1455
19826,16433.316
19827,13843.196
19828,15913.14
19829,14985.632
19830,15414.15
19831,15793.448
19832,14749.774
19833,14053.909
19834,14406.163
19835,14713.855
19836,3469.7068
19837,5410.298
19838,5151.519
19839,5109.123
19840,5697.0713
19841,6876.655
19842,4628.6235
19843,4553.7812
19844,4775.7114
19845,4265.8433
19846,4275.663
19847,4464.965
19848,14063.115
19849,14571.707
19850,14454.248
19851,15793.081
19852,15232.764
19853,16230.413
19854,15795.433
19855,15727.772
19856,14220.228
19857,15214.057
19858,13630.353
19859,14188.807
19860,5164.8354
19861,5424.5615
19862,6052.421
19863,7183.99
19864,7277.296
19865,7889.9834
19866,5725.4087
19867,5971.2344
19868,5731.688
19869,5166.7915
19870,5377.354
19871,4994.8633
19872,14473.003
19873,14742.7705
19874,15136.633
19875,14093.998
19876,15964.365
19877,14956.943
19878,15267.972
19879,15121.701
19880,14061.0205
19881,15090.102
19882,13436.574
19883,13851.563
19884,3565.847
19885,5932.898
19886,4633.9663
19887,4859.487
19888,6009.914
19889,6845.0596
19890,4831.634
19891,4722.258
19892,5113.16
19893,4345.0103
19894,4051.3447
19895,4236.7446
19896,13835.4375
19897,14191.269
19898,13557.588
19899,15599.574
19900,14914.146
19901,15404.227
19902,16171.248
19903,14932.942
19904,13821.259
19905,14904.938
19906,12761.821
19907,14404.993
19908,3804.6802
19909,5174.263
19910,4951.8813
19911,5424.957
19912,6215.603
19913,6865.936
19914,4601.256
19915,4427.0537
19916,5239.094
19917,4150.1694
19918,4546.073
19919,4419.8574
19920,14896.863
19921,14525.2705
19922,15198.048
19923,15064.055
19924,15830.927
19925,15322.618
19926,16415.443
19927,14855.374
19928,14612.455
19929,15309.182
19930,14308.537
19931,15676.776
19932,4373.027
19933,5173.632
19934,4520.948
19935,5050.7476
19936,6783.4062
19937,6480.357
19938,4339.1772
19939,4487.4854
19940,4782.568
19941,4869.8115
19942,3677.4224
19943,3940.8496
19944,13717.3125
19945,14902.933
19946,15773.916
19947,15233.949
19948,15265.132
19949,16445.617
19950,15796.551
19951,15363.485
19952,15051.528
19953,14629.627
19954,15025.654
19955,15199.665
19956,4816.0737
19957,6037.6797
19958,6057.6196
19959,5687.807
19960,7116.2227
19961,7744.693
19962,5655.077
19963,5579.233
19964,5900.242
19965,5316.8164
19966,5120.223
19967,5058.654
19968,14925.66
19969,14878.016
19970,16010.858
19971,14774.168
19972,16154.048
19973,15313.597
19974,15901.3545
19975,15897.4
19976,14927.652
19977,14778.489
19978,14775.356
19979,14784.0205
19980,4650.723
19981,6061.1714
19982,6150.6704
19983,5878.604
19984,6836.086
19985,7222.583
19986,5591.756
19987,5533.8726
19988,5556.654
19989,4834.4917
19990,5269.4526
19991,5200.142
19992,13902.059
19993,13180.736
19994,15296.837
19995,15110.217
19996,15713.783
19997,15772.192
19998,14707.011
19999,14101.664
20000,14669.622
20001,14440.52
20002,13982.054
20003,14493.269
20004,3055.6445
20005,4663.451
20006,4237.491
20007,4480.3325
20008,5149.432
20009,6012.5273
20010,4071.0369
20011,3688.29
20012,3974.635
20013,3772.244
20014,3494.6182
20015,3647.3486
20016,13919.498
20017,15376.772
20018,15091.476
20019,13828.96
20020,15344.952
20021,15626.455
20022,16354.252
20023,15457.149
20024,15376.315
20025,14526.792
20026,13992.101
20027,15233.555
20028,4381.8145
20029,6602.4595
20030,6391.2583
20031,4820.192
20032,6889.3325
20033,7236.0483
20034,5492.8086
20035,5592.914
20036,5970.651
20037,4731.8765
20038,5113.3003
20039,5010.2646
20040,14252.049
20041,14656.996
20042,15311.621
20043,14988.289
20044,15562.258
20045,15850.761
20046,15760.606
20047,15442.825
20048,14825.244
20049,14749.911
20050,14141.04
20051,15126.563
20052,4534.0044
20053,5682.097
20054,5393.1934
20055,6665.287
20056,6788.8525
20057,7961.082
20058,5651.7847
20059,5034.9873
20060,6110.6943
20061,5133.5503
20062,5125.829
20063,5607.1094
20064,13712.026
20065,14112.14
20066,14548.6045
20067,15435.721
20068,15370.982
20069,15370.702
20070,14861.825
20071,15323.7295
20072,13542.854
20073,14863.683
20074,13043.162
20075,13342.359
20076,2959.4048
20077,5118.081
20078,4428.2886
20079,4568.958
20080,5295.9604
20081,6040.3716
20082,3915.3745
20083,4157.015
20084,3919.635
20085,3788.3848
20086,3477.755
20087,3287.3467
20088,14066.281
20089,14514.702
20090,15261.4795
20091,14943.076
20092,15721.49
20093,14443.3955
20094,15443.23
20095,15151.498
20096,13430.248
20097,14591.391
20098,13804.541
20099,13952.516
20100,3488.1833
20101,5370.646
20102,4990.06
20103,6764.719
20104,5925.81
20105,7339.8096
20106,5127.218
20107,4658.502
20108,5086.234
20109,4193.848
20110,4535.4863
20111,4711.943
20112,13610.259
20113,13554.117
20114,15258.049
20115,14079.736
20116,15268.631
20117,13608.444
20118,14582.498
20119,13179.787
20120,12442.634
20121,14002.662
20122,13855.166
20123,13891.936
20124,3064.9207
20125,4501.412
20126,4366.1147
20127,4122.038
20128,5108.0415
20129,5879.7705
20130,3915.0613
20131,3884.7444
20132,4184.4175
20133,3363.0396
20134,3739.4766
20135,3516.586
20136,14317.967
20137,14290.057
20138,14375.049
20139,15026.767
20140,15558.054
20141,15649.714
20142,15544.846
20143,14537.437
20144,14309.825
20145,15430.842
20146,13737.214
20147,14721.653
20148,3528.829
20149,5209.9834
20150,4975.052
20151,5456.367
20152,5619.4272
20153,6738.257
20154,4679.426
20155,4308.7354
20156,4586.4233
20157,4140.1187
20158,4570.412
20159,4496.1416
20160,15326.197
20161,14966.993
20162,16305.136
20163,15646.13
20164,16322.738
20165,16245.488
20166,16842.697
20167,15908.159
20168,16003.055
20169,15321.135
20170,15781.811
20171,16400.807
20172,6209.3345
20173,7077.849
20174,6400.195
20175,7264.468
20176,8036.3203
20177,8913.084
20178,7277.3574
20179,7538.8325
20180,6914.67
20181,6343.92
20182,5493.9473
20183,5728.9595
20184,14386.14
20185,13772.844
20186,14681.667
20187,14857.993
20188,15887.412
20189,14706.566
20190,15074.495
20191,14719.061
20192,13708.848
20193,14684.006
20194,12992.433
20195,13734.267
20196,3198.9329
20197,4427.301
20198,4312.379
20199,4998.8833
20200,5528.423
20201,6302.481
20202,3657.8884
20203,3770.5166
20204,4074.7563
20205,3907.483
20206,3555.6753
20207,3266.099
20208,13512.376
20209,14768.017
20210,16183.8
20211,14690.856
20212,15079.538
20213,15115.656
20214,15759.595
20215,14929.097
20216,14266.287
20217,13851.726
20218,15073.108
20219,15482.098
20220,4921.961
20221,6281.5703
20222,7038.834
20223,5329.773
20224,7170.1343
20225,7584.461
20226,5746.078
20227,5837.3745
20228,6538.6753
20229,4958.6895
20230,5955.4243
20231,5677.688
20232,14124.268
20233,14579.773
20234,14556.516
20235,14789.884
20236,15848.889
20237,15725.45
20238,15497.557
20239,15254.874
20240,15070.295
20241,14797.341
20242,14249.523
20243,14552.053
20244,4053.4536
20245,6266.8384
20246,4899.801
20247,5516.3447
20248,6171.3594
20249,6810.8066
20250,5506.543
20251,4976.8657
20252,5167.115
20253,4738.197
20254,4365.36
20255,4809.5713
20256,14965.406
20257,14846.31
20258,15818.852
20259,14973.34
20260,16202.857
20261,15120.233
20262,16643.697
20263,15263.802
20264,15044.726
20265,15067.988
20266,14867.698
20267,15895.791
20268,4867.1313
20269,6739.745
20270,6345.177
20271,5750.757
20272,6833.3687
20273,7620.8306
20274,6501.415
20275,5484.9546
20276,6218.4478
20277,5466.524
20278,5667.792
20279,6266.557
20280,14050.617
20281,14649.503
20282,15704.748
20283,15106.728
20284,15463.845
20285,15714.354
20286,15849.884
20287,14980.491
20288,14435.177
20289,14834.405
20290,14900.607
20291,15310.897
20292,4420.8423
20293,6000.8945
20294,5557.2905
20295,5906.5815
20296,6384.406
20297,7294.801
20298,5684.7793
20299,5017.925
20300,5131.916
20301,5274.389
20302,5286.0317
20303,5119.55
20304,14861.325
20305,14674.422
20306,14817.358
20307,14465.395
20308,15834.068
20309,16090.12
20310,16019.647
20311,15093.427
20312,15301.927
20313,15689.649
20314,14003.897
20315,15194.114
20316,4576.567
20317,5414.49
20318,5115.446
20319,4901.046
20320,6902.55
20321,6156.4043
20322,4798.7383
20323,4078.449
20324,4754.431
20325,5216.784
20326,4424.3003
20327,4716.9507
20328,15134.821
20329,14713.09
20330,15413.98
20331,15243.963
20332,16146.741
20333,15282.697
20334,16550.893
20335,15193.331
20336,14821.41
20337,15446.68
20338,14930.048
20339,15554.949
20340,5421.887
20341,6468.3433
20342,6470.8657
20343,6548.195
20344,7444.08
20345,8810.014
20346,6611.1284
20347,6001.115
20348,7433.9585
20349,5734.596
20350,6183.8916
20351,6546.819
20352,16013.75
20353,14735.422
20354,16054.015
20355,15734.866
20356,16550.666
20357,16203.728
20358,16875.854
20359,16062.74
20360,15181.115
20361,16353.433
20362,15178.3545
20363,15507.962
20364,4836.81
20365,6993.575
20366,6520.3623
20367,6382.5957
20368,7393.464
20369,7955.97
20370,6184.5547
20371,6207.0376
20372,5730.117
20373,5594.6084
20374,5405.108
20375,5130.1636
20376,14317.1455
20377,14760.195
20378,16262.5
20379,15246.31
20380,15610.021
20381,16016.096
20382,16151.994
20383,15813.236
20384,15744.89
20385,14096.762
20386,15475.868
20387,16161.882
20388,4131.0664
20389,6232.3955
20390,5635.1406
20391,5066.8696
20392,6490.3174
20393,6079.556
20394,4957.1177
20395,4841.6025
20396,4722.9595
20397,4535.059
20398,4720.67
20399,4445.346
20400,13588.4375
20401,15393.463
20402,15776.546
20403,14224.828
20404,15083.978
20405,15713.604
20406,16245.929
20407,15388.821
20408,14911.236
20409,14513.844
20410,14469.348
20411,15559.789
20412,4173.7876
20413,6092.88
20414,5294.7554
20415,6307.552
20416,6521.775
20417,7490.043
20418,5521.109
20419,5573.95
20420,4809.6235
20421,5195.118
20422,4466.955
20423,4281.706
20424,12601.335
20425,14570.703
20426,14385.048
20427,15589.929
20428,14352.558
20429,16072.837
20430,15235.277
20431,15707.098
20432,14192.789
20433,13295.86
20434,13740.562
20435,13970.609
20436,4339.109
20437,5887.9727
20438,4988.235
20439,6982.4385
20440,6343.6216
20441,8222.662
20442,6212.1025
20443,6086.2876
20444,5889.376
20445,4893.4307
20446,4652.1265
20447,4937.106
20448,13093.569
20449,14408.428
20450,15521.269
20451,13635.562
20452,15157.41
20453,14645.085
20454,14410.623
20455,15182.806
20456,13418.478
20457,13859.612
20458,13312.026
20459,13082.206
20460,4300.1597
20461,4992.236
20462,5268.0776
20463,5178.2695
20464,6584.3154
20465,6188.004
20466,4628.3774
20467,4434.2246
20468,4412.7363
20469,4842.124
20470,4641.4395
20471,3807.1592
20472,15212.681
20473,15056.385
20474,16593.092
20475,15693.721
20476,16303.039
20477,16281.792
20478,16705.12
20479,16101.398
20480,15738.56
20481,15340.701
20482,15720.974
20483,16020.422
20484,5079.5425
20485,6549.3525
20486,6544.675
20487,7262.062
20488,7583.8345
20489,8499.503
20490,5917.4707
20491,6225.321
20492,5991.8247
20493,5851.9556
20494,5783.377
20495,5068.006
20496,14401.893
20497,14784.749
20498,15437.311
20499,14874.315
20500,15659.793
20501,14911.541
20502,15876.655
20503,15924.22
20504,13699.529
20505,14957.4375
20506,13961.661
20507,14205.652
20508,4268.7383
20509,5893.1816
20510,5974.5103
20511,6028.819
20512,6944.2227
20513,7786.1484
20514,5289.755
20515,5525.7607
20516,5901.523
20517,4747.2104
20518,5035.957
20519,4732.4346
20520,11846.659
20521,13927.881
20522,13943.147
20523,14345.789
20524,13921.673
20525,14556.707
20526,14331.906
20527,14069.828
20528,12047.306
20529,13287.577
20530,12454.304
20531,13047.7
20532,3039.3875
20533,4034.5583
20534,3421.009
20535,4206.5596
20536,5138.637
20537,5833.743
20538,3569.5776
20539,3520.1833
20540,3737.7278
20541,3726.05
20542,2980.8918
20543,3071.5889
20544,12524.556
20545,14352.15
20546,14443.334
20547,14779.32
20548,14243.248
20549,14943.005
20550,14997.7
20551,14408.358
20552,12654.214
20553,14119.4
20554,13042.962
20555,13957.733
20556,3010.4368
20557,4753.4663
20558,4081.7163
20559,5142.663
20560,4866.918
20561,6589.8623
20562,4366.3325
20563,4152.4673
20564,4004.2551
20565,3944.3174
20566,3502.078
20567,3881.8035
20568,13140.043
20569,14428.732
20570,15296.49
20571,14125.062
20572,15216.146
20573,16144.458
20574,14390.248
20575,15323.562
20576,14764.377
20577,14288.867
20578,13698.57
20579,13621.845
20580,3514.06
20581,5014.158
20582,4856.661
20583,4647.024
20584,6109.0356
20585,6399.1343
20586,3992.1902
20587,4324.83
20588,4788.3726
20589,4005.2031
20590,4068.3662
20591,3725.102
20592,14316.837
20593,15062.059
20594,16442.41
20595,15192.04
20596,15509.994
20597,15375.114
20598,16478.904
20599,15884.157
20600,14869.799
20601,14217.049
20602,15345.956
20603,15727.778
20604,5950.585
20605,6784.491
20606,6248.0493
20607,6862.839
20608,8059.7085
20609,7991.5435
20610,7183.2393
20611,6323.524
20612,6127.766
20613,6500.13
20614,5788.557
20615,5763.7275
20616,14421.14
20617,14405.511
20618,14915.706
20619,14090.094
20620,16058.629
20621,15457.704
20622,14668.191
20623,14882.456
20624,14602.064
20625,15294.897
20626,13646.21
20627,13567.553
20628,4499.5654
20629,5517.733
20630,5383.215
20631,5560.2817
20632,6941.3027
20633,7597.176
20634,5084.2725
20635,5565.2925
20636,6088.073
20637,4674.386
20638,4591.104
20639,4434.7993
20640,14918.141
20641,14011.933
20642,15648.918
20643,15426.118
20644,16285.699
20645,15927.854
20646,15508.283
20647,15104.867
20648,15254.635
20649,14980.633
20650,14835.616
20651,15107.053
20652,4545.7705
20653,5691.589
20654,5677.474
20655,6671.24
20656,6523.823
20657,8892.469
20658,5774.693
20659,5782.982
20660,6380.322
20661,4940.8354
20662,5262.334
20663,5321.9375
20664,14027.579
20665,14385.604
20666,15391.211
20667,14649.771
20668,15796.961
20669,15540.133
20670,14896.419
20671,15424.803
20672,14406.575
20673,14733.3955
20674,13613.425
20675,13878.433
20676,3654.7302
20677,5314.6465
20678,4776.947
20679,6071.209
20680,5828.4927
20681,7030.3022
20682,4965.8774
20683,4603.494
20684,4575.7236
20685,4536.531
20686,4251.8623
20687,4311.554
20688,13576.147
20689,14247.971
20690,15678.439
20691,14893.551
20692,15308.966
20693,15082.822
20694,15028.084
20695,14664.424
20696,13580.626
20697,14253.661
20698,14460.875
20699,14090.327
20700,3763.373
20701,5727.2007
20702,5912.5776
20703,5173.7183
20704,6418.3364
20705,7451.415
20706,4875.4185
20707,4974.8677
20708,5660.793
20709,4368.168
20710,5145.702
20711,4393.227
20712,14316.079
20713,14833.3955
20714,15900.113
20715,13700.418
20716,15599.192
20717,15300.786
20718,15856.827
20719,15202.193
20720,15233.236
20721,14461.115
20722,15166.057
20723,15058.626
20724,4997.084
20725,5771.5396
20726,5679.087
20727,6293.309
20728,7067.1963
20729,7385.14
20730,5788.743
20731,5456.632
20732,5456.437
20733,5389.467
20734,5113.871
20735,4873.9175
20736,14316.982
20737,15136.578
20738,15396.821
20739,15883.541
20740,15653.771
20741,16855.496
20742,16577.271
20743,16006.733
20744,16193.798
20745,14578.428
20746,15046.2
20747,16041.301
20748,4686.01
20749,6540.675
20750,5730.104
20751,5954.415
20752,6943.293
20753,7997.191
20754,5655.863
20755,6161.1294
20756,6055.475
20757,5130.3013
20758,4682.2266
20759,4903.935
20760,13947.201
20761,14965.257
20762,16297.431
20763,14369.348
20764,15634.217
